videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
9jJiNa4HoD0,@user-vx2wu2lv4o,2023-12-19 15:01:12+00:00,2023-12-19 15:01:41+00:00,0,0,"I know Tekken because jin kazama, kazuya mishima and heihachi mishima. From Ps1 ps2 until now"
9jJiNa4HoD0,@Sean-ie9gr,2023-12-19 15:01:23+00:00,2023-12-19 15:01:23+00:00,0,0,drip
9jJiNa4HoD0,@kitezzz360,2023-12-19 15:01:47+00:00,2023-12-19 15:01:47+00:00,1,0,"Won&#39;t be using those gold suits even if I buy this edition, they are ghastly"
9jJiNa4HoD0,@kill1236,2023-12-19 15:02:40+00:00,2023-12-19 15:02:40+00:00,0,0,jokes on you. I bought the collectors edition
9jJiNa4HoD0,@renzocasariego1129,2023-12-19 15:03:12+00:00,2023-12-19 15:03:12+00:00,0,0,LEO MALE CONFIRMED 🤣🤣🤣🤣🤣
9jJiNa4HoD0,@bayanuvgun6664,2023-12-19 15:03:22+00:00,2023-12-19 15:03:22+00:00,1,2,who&#39;s gonna buy this ultimate scam edition ?
9jJiNa4HoD0,@CErra310,2023-12-19 15:04:06+00:00,2023-12-19 15:04:06+00:00,0,0,Is all of this going to be included in the collector&#39;s edition too?
9jJiNa4HoD0,@drunkdrop9193,2023-12-19 15:04:43+00:00,2023-12-19 15:04:43+00:00,0,0,i heard they coded in real gold for the ultimate edition
9jJiNa4HoD0,@user-wn2ku7ig4t,2023-12-19 15:04:47+00:00,2023-12-19 15:04:47+00:00,0,0,"Please 🙏🥺 Bruce Irvin, Eddy,Ley,Kazumi."
9jJiNa4HoD0,@YOG3NSHA,2023-12-19 15:05:03+00:00,2023-12-19 15:31:06+00:00,2,1,"Most underwhelming Bonus in a long time. You can&#39;t just put the same thing on everyone and expect it to work.<br>I think this makes people actively NOT want to buy the Ultimate Edition, lol. Imagine if you gave the girls cocktail dresses instead..."
9jJiNa4HoD0,@eduardobrigas4177,2023-12-19 15:05:38+00:00,2023-12-19 15:05:38+00:00,3,0,already pre ordered 😎
